Time,Job Time,Chem 1 Conc - C1,Chem 2 Tote Conc - C2,Chem 3 Tote Conc - C3,Chem4 Conc - C4,Chem 5 Conc - C5,Chem 6 Conc - C6,Chem 7 Conc - C7,Chem 8 Conc - C8,Chem 9 Conc - C9,Chem 10 Conc - C10,Chem 1 Total - C1,Chem 2 Tote Total - C2,Chem 3 Tote - C3,Chem 4 Total - C4,Chem 5 - C5 Total,Chem 6 Total - C6,Chem 7 Total - C7,Chem 8 Total - C8,Chem 9  Total - C9,Chem 10 Total - C10,H1 Conc,BU Gel Conc,Primay Gel Conc,H1 Total,H2Total,Primary Gel Total,Surf Stage Number,Well Side PSI,Pump Side PSI,Combined Clean Rate,Combined Slurry Rate,Combined Clean Total,Combined Slurry Total,Wellhead Inline PPA,Wellhead Blender PPA,Wellhead Screw PPA,Screw Prop Total,Blender Prop Total,Inline Prop Total,Meas'd Btmh Press,Btm Prop Conc,Prop Stage Tot,Slurry Stage Tot,Wellbore Volume
(min) ,(date time), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), , (psi), (psi), (bpm), (bpm), (bbls), (bbls), (lbm/gal), (lbm/gal), (lbm/gal), (lbs), (lbs), (lbs), (psi), (ppg), (klbs), (bbls), (bbls)
45.49948,8/5/19 9:31,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,120.78,0,162.07,0,15.35,0,0,0,0,0,0,9,11103.49,11230.57,86.93,90.64,3004.46,3072.2,1.68,1.29,1.46,79817.77,74915.97,100292.55,14731.4,1.14,26.76,544.88,334.4
45.51614,8/5/19 9:31,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,120.85,0,162.19,0,15.44,0,0,0,0,0,0,9,11091.8,11227.19,90.35,90.71,3006.33,3074,1.62,1.24,1.41,79906.81,74994.5,100394.85,14735.63,1.13,26.84,546.4,334.4
45.53281,8/5/19 9:31,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,120.91,0,162.19,0,15.45,0,0,0,0,0,0,9,11091.48,11226.8,91.47,90.82,3007.73,3075.38,1.62,1.22,1.39,79995.67,75072.84,100497.5,14730.61,1.13,26.93,547.91,334.4
45.54948,8/5/19 9:31,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,120.97,0,162.25,0,15.49,0,0,0,0,0,0,9,11077.68,11196.4,91.55,90.74,3008.98,3076.74,1.62,1.23,1.39,80084.55,75151.22,100600.91,14722.42,1.13,27.01,549.42,334.4
45.56614,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,121.03,0,162.25,0,15.49,0,0,0,0,0,0,9,11079.88,11203.01,92.36,90.64,3010.77,3078.54,1.6,1.22,1.38,80173.69,75229.77,100704.71,14717.44,1.12,27.09,550.93,334.4
45.58281,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.76,0,0,0,0,0,121.04,0,162.43,0,15.63,0,0,0,0,0,0,9,11062.36,11181.26,93.14,90.59,3012.36,3079.92,1.59,1.21,1.37,80262.79,75308.38,100808.42,14714.13,1.12,27.17,552.44,334.4
45.59948,8/5/19 9:32,0,0,0,0,0,1.01,0,1.01,0,0.76,0,0,0,0,0,121.1,0,162.44,0,15.63,0,0,0,0,0,0,9,11051.95,11163.34,93.37,90.48,3013.77,3081.28,1.58,1.21,1.36,80351.77,75387.14,100911.99,14706.35,1.11,27.25,553.95,334.4
45.61614,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.76,0,0,0,0,0,121.22,0,162.5,0,15.68,0,0,0,0,0,0,9,11071.05,11178.69,93.5,90.48,3015.44,3083.07,1.58,1.21,1.36,80440.75,75466.26,101015.53,14703.68,1.11,27.33,555.46,334.4
45.63281,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.76,0,0,0,0,0,121.28,0,162.5,0,15.68,0,0,0,0,0,0,9,11105.67,11223.81,93.71,90.68,3016.91,3084.45,1.58,1.21,1.35,80529.63,75545.74,101119.06,14718.8,1.11,27.41,556.97,334.4
45.64948,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,121.29,0,162.68,0,15.82,0,0,0,0,0,0,9,11098.73,11209.39,93.64,90.71,3018.46,3085.82,1.59,1.21,1.35,80618.32,75625.18,101222.64,14736.23,1.12,27.49,558.48,334.4
45.66614,8/5/19 9:32,0,0,0,0,0,1.01,0,1,0,0.75,0,0,0,0,0,121.35,0,162.69,0,15.82,0,0,0,0,0,0,9,11105.67,11228.22,93.61,90.66,3020.32,3087.62,1.61,1.22,1.35,80706.99,75704.52,101326.86,14741.31,1.13,27.57,559.99,334.4
45.68281,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,121.41,0,162.75,0,15.87,0,0,0,0,0,0,9,11099.15,11226.17,93.79,90.74,3021.61,3088.99,1.63,1.22,1.35,80795.74,75784.2,101432.53,14741.56,1.13,27.65,561.5,334.4
45.69947,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,121.53,0,162.75,0,15.87,0,0,0,0,0,0,9,11095.36,11223.67,93.54,90.74,3023,3090.36,1.65,1.23,1.36,80884.59,75864.33,101539.51,14738.51,1.14,27.74,563.02,334.4
45.71614,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.74,0,0,0,0,0,121.54,0,162.87,0,15.96,0,0,0,0,0,0,9,11092.25,11224.52,91.14,90.89,3024.93,3092.17,1.69,1.26,1.39,80973.49,75944.7,101647.41,14732.37,1.16,27.82,564.53,334.4
45.73281,8/5/19 9:32,0,0,0,0,0,1.01,0,1.01,0,0.74,0,0,0,0,0,121.6,0,162.88,0,15.96,0,0,0,0,0,0,9,11081.47,11204.89,90.07,91.05,3026.29,3093.55,1.72,1.28,1.41,81062.35,76025.13,101755.48,14723.52,1.17,27.9,566.04,334.4
45.74947,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,121.66,0,163,0,16.05,0,0,0,0,0,0,9,11062.32,11167.47,90.17,90.9,3027.57,3094.91,1.71,1.28,1.41,81151.3,76105.84,101863.68,14710,1.18,27.98,567.56,334.4
45.76614,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,121.72,0,163,0,16.06,0,0,0,0,0,0,9,11070.06,11187.78,88.86,90.82,3029.31,3096.71,1.73,1.3,1.43,81240.33,76186.57,101971.73,14701.55,1.19,28.07,569.08,334.4
45.78281,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,121.78,0,163.12,0,16.15,0,0,0,0,0,0,9,11039.96,11149.19,86.27,90.71,3030.65,3098.1,1.78,1.34,1.47,81329.46,76267.3,102079.31,14697.57,1.2,28.15,570.59,334.4
45.79947,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,121.85,0,163.13,0,16.15,0,0,0,0,0,0,9,11040.96,11160.26,87.25,90.67,3031.96,3099.46,1.77,1.32,1.46,81418.43,76348.11,102186.85,14687.83,1.2,28.24,572.1,334.4
45.81614,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,121.91,0,163.25,0,16.24,0,0,0,0,0,0,9,11048.99,11167.01,87.56,90.72,3033.67,3101.26,1.79,1.31,1.45,81507.34,76428.85,102295.16,14684.11,1.2,28.32,573.61,334.4
45.83281,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,121.97,0,163.25,0,16.24,0,0,0,0,0,0,9,11085.85,11208.12,89.63,90.76,3035.05,3102.63,1.75,1.28,1.42,81596.32,76509.4,102404.64,14697,1.18,28.41,575.13,334.4
45.84947,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.03,0,163.37,0,16.34,0,0,0,0,0,0,9,11091.02,11211.03,92.55,90.71,3036.52,3104,1.7,1.24,1.37,81685.3,76589.8,102514.75,14718.8,1.16,28.49,576.64,334.4
45.86614,8/5/19 9:32,0,0,0,0,0,0.99,0,1,0,0.75,0,0,0,0,0,122.1,0,163.38,0,16.34,0,0,0,0,0,0,9,11126.67,11264.85,94.84,90.78,3038.41,3105.81,1.65,1.22,1.34,81774.33,76670.38,102624.91,14739.57,1.15,28.57,578.15,334.4
45.8828,8/5/19 9:32,0,0,0,0,0,0.99,0,1,0,0.75,0,0,0,0,0,122.16,0,163.5,0,16.43,0,0,0,0,0,0,9,11132.92,11265.56,95.11,90.78,3039.72,3107.18,1.64,1.22,1.34,81863.45,76751.31,102734.62,14759.72,1.15,28.65,579.66,334.4
45.89947,8/5/19 9:32,0,0,0,0,0,1.01,0,1,0,0.75,0,0,0,0,0,122.22,0,163.5,0,16.43,0,0,0,0,0,0,9,11139.73,11275.97,96.73,90.84,3041.17,3108.54,1.6,1.2,1.32,81952.59,76832.72,102843.73,14772.6,1.14,28.73,581.18,334.4
45.91614,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.28,0,163.62,0,16.52,0,0,0,0,0,0,9,11145.94,11267.64,98.85,90.82,3043.31,3110.36,1.58,1.16,1.29,82041.8,76913.95,102952.4,14778.1,1.13,16.4,331.63,334.4
45.9328,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.29,0,163.63,0,16.53,0,0,0,0,0,0,10,11134.1,11263.15,99.02,90.67,3044.82,3111.73,1.59,1.16,1.29,82130.99,76994.55,103061.55,14781.34,1.13,0.11,2.17,334.4
45.94947,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.35,0,163.75,0,16.62,0,0,0,0,0,0,10,11111.9,11229.38,99.08,90.51,3046.12,3113.09,1.61,1.16,1.28,82220.09,77074.89,103172.1,14775.85,1.13,0.19,3.68,334.4
45.96614,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.47,0,163.75,0,16.62,0,0,0,0,0,0,10,11105.11,11226.01,98.75,90.58,3048.02,3114.88,1.63,1.16,1.29,82309.16,77155.25,103284.09,14763.47,1.13,0.26,5.19,334.4
45.9828,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.53,0,163.81,0,16.67,0,0,0,0,0,0,10,11065.76,11161.49,97.71,90.68,3049.73,3116.26,1.65,1.17,1.3,82398.17,77235.52,103396.77,14744.38,1.13,0.34,6.7,334.4
45.99947,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.54,0,163.81,0,16.67,0,0,0,0,0,0,10,11059.82,11156.82,97.57,90.67,3051.2,3117.63,1.65,1.17,1.3,82487.23,77315.8,103509.87,14718.97,1.14,0.42,8.21,334.4
46.01614,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,122.6,0,164,0,16.8,0,0,0,0,0,0,10,11031.99,11107.55,97.69,90.64,3052.92,3119.43,1.65,1.17,1.3,82576.26,77396.05,103622.8,14699.01,1.14,0.49,9.72,334.4
46.0328,8/5/19 9:32,0,0,0,0,0,0.99,0,1.01,0,0.75,0,0,0,0,0,122.66,0,164,0,16.81,0,0,0,0,0,0,10,11036.81,11115.32,97.24,90.59,3054.44,3120.8,1.65,1.18,1.31,82665.2,77476.24,103735.36,14685.88,1.15,0.57,11.23,334.4
46.04947,8/5/19 9:32,0,0,0,0,0,1.01,0,1.01,0,0.75,0,0,0,0,0,122.78,0,164.06,0,16.85,0,0,0,0,0,0,10,11031.42,11107.35,95.52,90.76,3056.02,3122.17,1.68,1.2,1.33,82754.16,77556.54,103847.49,14679.92,1.15,0.65,12.74,334.4
46.06614,8/5/19 9:32,0,0,0,0,0,1.01,0,1.01,0,0.75,0,0,0,0,0,122.79,0,164.07,0,16.86,0,0,0,0,0,0,10,11040.55,11125.37,92.76,90.74,3057.86,3123.98,1.74,1.23,1.37,82843.07,77636.89,103959.54,14678.55,1.16,0.73,14.25,334.4
46.0828,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.85,0,164.25,0,16.99,0,0,0,0,0,0,10,11049.21,11136.93,92.72,90.67,3059.18,3125.35,1.74,1.24,1.37,82931.98,77717.06,104072.2,14683.57,1.17,0.81,15.76,334.4
46.09947,8/5/19 9:32,0,0,0,0,0,0.99,0,1,0,0.75,0,0,0,0,0,122.91,0,164.25,0,17,0,0,0,0,0,0,10,11077.52,11182.5,90.86,90.64,3060.54,3126.71,1.77,1.26,1.4,83020.95,77797.27,104185.11,14699.25,1.18,0.89,17.27,334.4
46.11613,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,122.97,0,164.31,0,17.04,0,0,0,0,0,0,10,11087.14,11190.06,87.47,90.61,3062.29,3128.51,1.82,1.31,1.45,83109.91,77877.49,104297.45,14719.96,1.2,0.97,18.79,334.4
46.1328,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,123.03,0,164.31,0,17.04,0,0,0,0,0,0,10,11083.33,11203.43,88.04,90.57,3063.64,3129.89,1.79,1.31,1.44,83198.77,77957.89,104408.95,14732.57,1.21,1.06,20.3,334.4
46.14947,8/5/19 9:32,0,0,0,0,0,0.99,0,0.99,0,0.75,0,0,0,0,0,123.1,0,164.44,0,17.14,0,0,0,0,0,0,10,11072.41,11180.65,88.06,90.64,3064.94,3131.25,1.77,1.3,1.44,83287.63,78038.41,104519.42,14730.94,1.21,1.14,21.81,334.4
46.16613,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,123.16,0,164.44,0,17.14,0,0,0,0,0,0,10,11088.1,11219.78,88.89,90.72,3066.7,3133.05,1.74,1.29,1.43,83376.52,78118.73,104628.55,14726.7,1.21,1.23,23.32,334.4
46.1828,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,123.22,0,164.56,0,17.23,0,0,0,0,0,0,10,11058.88,11183.84,90.13,90.77,3068.13,3134.44,1.71,1.27,1.41,83465.45,78198.9,104736.66,14722.84,1.21,1.31,24.83,334.4
46.19947,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,123.28,0,164.56,0,17.23,0,0,0,0,0,0,10,11053.31,11170.73,90.62,90.77,3069.49,3135.8,1.71,1.26,1.4,83554.37,78279.09,104844.68,14709.29,1.2,1.4,26.34,334.4
46.21613,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,123.35,0,164.69,0,17.32,0,0,0,0,0,0,10,11036.86,11140.02,90.64,90.82,3071.22,3137.6,1.7,1.26,1.4,83643.32,78359.3,104952.87,14694.3,1.2,1.48,27.85,334.4
46.2328,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,123.41,0,164.69,0,17.33,0,0,0,0,0,0,10,11037.91,11148.35,91.32,90.82,3072.62,3138.98,1.68,1.26,1.39,83732.43,78439.48,105060.98,14684.24,1.2,1.56,29.37,334.4
46.24947,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,123.47,0,164.75,0,17.37,0,0,0,0,0,0,10,11031.58,11135.79,94.87,90.79,3074.15,3140.35,1.6,1.21,1.34,83821.49,78519.9,105168.46,14679.08,1.19,1.65,30.88,334.4
46.26613,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,123.53,0,164.75,0,17.37,0,0,0,0,0,0,10,11062.76,11178.72,96.5,90.89,3076.07,3142.16,1.56,1.2,1.32,83910.51,78600.41,105274.77,14683.48,1.17,1.73,32.39,334.4
46.2828,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,123.54,0,164.93,0,17.51,0,0,0,0,0,0,10,11052.87,11160.88,96.48,90.9,3077.39,3143.53,1.55,1.2,1.32,83999.52,78681.21,105380.14,14694.11,1.17,1.8,33.91,334.4
46.29947,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,123.6,0,164.94,0,17.51,0,0,0,0,0,0,10,11079.2,11174.9,96.95,90.9,3078.84,3144.9,1.53,1.19,1.31,84088.52,78762.09,105484.51,14702.54,1.17,1.88,35.42,334.4
46.31613,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,123.72,0,165,0,17.56,0,0,0,0,0,0,10,11094.75,11198.76,97.52,90.82,3080.94,3146.71,1.51,1.18,1.3,84177.5,78842.94,105588.01,14717.86,1.16,1.96,36.94,334.4
46.3328,8/5/19 9:32,0,0,0,0,0,1.01,0,1.01,0,0.75,0,0,0,0,0,123.78,0,165,0,17.56,0,0,0,0,0,0,10,11107.81,11212.97,97.62,90.79,3082.42,3148.09,1.51,1.18,1.3,84266.58,78923.74,105691.15,14737.6,1.15,2.04,38.45,334.4
46.34946,8/5/19 9:32,0,0,0,0,0,1.01,0,1.01,0,0.75,0,0,0,0,0,123.79,0,165.18,0,17.7,0,0,0,0,0,0,10,11097.32,11203.7,97.49,90.74,3083.72,3149.45,1.5,1.18,1.31,84355.66,79004.53,105794.08,14747.39,1.14,2.12,39.97,334.4
46.36613,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,123.85,0,165.19,0,17.7,0,0,0,0,0,0,10,11111.54,11240.59,97.36,90.64,3085.6,3151.24,1.47,1.18,1.31,84444.75,79085.31,105896.2,14750.84,1.13,2.19,41.48,334.4
46.3828,8/5/19 9:32,0,0,0,0,0,0.99,0,1.01,0,0.75,0,0,0,0,0,123.91,0,165.25,0,17.75,0,0,0,0,0,0,10,11100.71,11222.25,97.13,90.71,3087.29,3152.63,1.45,1.19,1.31,84533.73,79166.05,105996.43,14754.76,1.13,2.27,42.99,334.4
46.39946,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,124.03,0,165.25,0,17.75,0,0,0,0,0,0,10,11098.13,11234.38,96.55,90.87,3088.74,3153.99,1.43,1.2,1.32,84622.72,79246.64,106094.76,14750.84,1.13,2.35,44.5,334.4
46.41613,8/5/19 9:32,0,0,0,0,0,1,0,0.98,0,0.75,0,0,0,0,0,124.04,0,165.37,0,17.84,0,0,0,0,0,0,10,11100.64,11231.31,96.27,90.82,3090.45,3155.79,1.41,1.2,1.32,84711.7,79327.45,106191.35,14744.41,1.13,2.43,46.01,334.4
46.4328,8/5/19 9:32,0,0,0,0,0,1,0,0.98,0,0.75,0,0,0,0,0,124.1,0,165.38,0,17.84,0,0,0,0,0,0,10,11072.5,11189.15,94.6,90.84,3091.92,3157.17,1.44,1.21,1.34,84800.68,79408.33,106286.69,14737.99,1.13,2.51,47.53,334.4
46.44946,8/5/19 9:32,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,124.16,0,165.5,0,17.93,0,0,0,0,0,0,10,11039.43,11145.15,92.81,90.85,3093.43,3158.54,1.48,1.24,1.37,84889.59,79488.63,106381.89,14716.59,1.14,2.59,49.04,334.4
46.46613,8/5/19 9:32,0,0,0,0,0,0.99,0,0.99,0,0.75,0,0,0,0,0,124.22,0,165.5,0,17.94,0,0,0,0,0,0,10,11057.01,11158.06,91.64,90.92,3095.26,3160.35,1.52,1.25,1.39,84978.63,79568.93,106477.91,14696,1.16,2.67,50.56,334.4
46.4828,8/5/19 9:32,0,0,0,0,0,1.01,0,1,0,0.75,0,0,0,0,0,124.28,0,165.62,0,18.03,0,0,0,0,0,0,10,11055.62,11156.24,91.38,90.85,3096.55,3161.73,1.54,1.26,1.39,85067.72,79649.18,106575.19,14696.13,1.16,2.75,52.07,334.4
46.49946,8/5/19 9:32,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,124.35,0,165.63,0,18.03,0,0,0,0,0,0,10,11077.6,11183.93,89.73,90.72,3097.89,3163.09,1.58,1.28,1.42,85156.73,79729.7,106673.65,14707.47,1.17,2.83,53.59,334.4
46.51613,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,124.41,0,165.75,0,18.12,0,0,0,0,0,0,10,11099.23,11226.57,86.48,90.66,3099.64,3164.89,1.63,1.33,1.47,85245.71,79810.29,106772.63,14727.29,1.2,2.92,55.1,334.4
46.53279,8/5/19 9:32,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,124.47,0,165.75,0,18.12,0,0,0,0,0,0,10,11127.25,11251.08,85.31,90.74,3100.94,3166.27,1.65,1.34,1.49,85334.75,79890.62,106871.59,14752.67,1.22,3,56.61,334.4
46.54946,8/5/19 9:32,0,0,0,0,0,1.01,0,0.99,0,0.75,0,0,0,0,0,124.53,0,165.87,0,18.22,0,0,0,0,0,0,10,11130.96,11251.3,85.12,90.82,3102.2,3167.63,1.66,1.35,1.49,85423.75,79970.86,106970.38,14772.23,1.24,3.09,58.12,334.4
46.56613,8/5/19 9:33,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,124.6,0,165.88,0,18.22,0,0,0,0,0,0,10,11153.37,11282.38,85.32,90.72,3103.89,3169.43,1.66,1.34,1.49,85512.78,80051.12,107069.28,14785.63,1.24,3.18,59.63,334.4
46.58279,8/5/19 9:33,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,124.66,0,166,0,18.31,0,0,0,0,0,0,10,11130.23,11243.17,87.9,90.71,3105.3,3170.82,1.63,1.3,1.44,85601.73,80131.14,107168.67,14793.98,1.23,3.26,61.15,334.4
46.59946,8/5/19 9:33,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,124.72,0,166,0,18.31,0,0,0,0,0,0,10,11114.91,11238.22,88.49,90.71,3106.63,3172.18,1.66,1.3,1.44,85690.61,80211.34,107269.26,14785.45,1.22,3.35,62.66,334.4
46.61613,8/5/19 9:33,0,0,0,0,0,1.01,0,1.01,0,0.75,0,0,0,0,0,124.78,0,166.12,0,18.4,0,0,0,0,0,0,10,11094.6,11215.15,88.38,90.66,3108.29,3173.98,1.69,1.3,1.44,85779.52,80291.77,107371.96,14767.44,1.22,3.44,64.17,334.4
46.63279,8/5/19 9:33,0,0,0,0,0,1.01,0,1.01,0,0.75,0,0,0,0,0,124.79,0,166.13,0,18.41,0,0,0,0,0,0,10,11070.62,11182.25,89.76,90.76,3109.69,3175.36,1.69,1.28,1.42,85868.44,80372.33,107476.76,14748.03,1.21,3.52,65.68,334.4
46.64946,8/5/19 9:33,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,124.85,0,166.25,0,18.5,0,0,0,0,0,0,10,11045.22,11146.68,91.62,90.78,3111.18,3176.72,1.67,1.26,1.39,85957.42,80452.73,107582.91,14723.47,1.2,3.6,67.19,334.4
46.66613,8/5/19 9:33,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,124.97,0,166.25,0,18.5,0,0,0,0,0,0,10,11037.31,11131.75,92.26,90.72,3113.01,3178.53,1.65,1.25,1.38,86046.48,80533.28,107689.84,14702.18,1.19,3.69,68.71,334.4
46.68279,8/5/19 9:33,0,0,0,0,0,1.01,0,1.01,0,0.74,0,0,0,0,0,125.03,0,166.31,0,18.55,0,0,0,0,0,0,10,11015.17,11123.61,92.23,90.8,3114.28,3179.9,1.64,1.25,1.38,86135.48,80613.7,107796.42,14687.18,1.19,3.77,70.22,334.4
46.69946,8/5/19 9:33,0,0,0,0,0,1.01,0,1.01,0,0.74,0,0,0,0,0,125.04,0,166.32,0,18.55,0,0,0,0,0,0,10,11034.72,11135.69,92.33,90.8,3115.66,3181.27,1.62,1.25,1.38,86224.54,80694.5,107902.03,14678.08,1.18,3.85,71.73,334.4
46.71613,8/5/19 9:33,0,0,0,0,0,1,0,0.99,0,0.75,0,0,0,0,0,125.1,0,166.5,0,18.68,0,0,0,0,0,0,10,11025.62,11113.18,93.09,90.96,3117.64,3183.08,1.59,1.24,1.37,86313.66,80775.41,108006.41,14678.74,1.17,3.93,73.25,334.4
46.73279,8/5/19 9:33,0,0,0,0,0,0.99,0,0.99,0,0.75,0,0,0,0,0,125.16,0,166.5,0,18.69,0,0,0,0,0,0,10,11040.63,11147.71,93.82,91.03,3119.07,3184.46,1.57,1.24,1.36,86402.74,80856.38,108109.72,14679.59,1.16,4.01,74.76,334.4
46.74946,8/5/19 9:33,0,0,0,0,0,1.01,0,0.98,0,0.75,0,0,0,0,0,125.28,0,166.56,0,18.73,0,0,0,0,0,0,10,11064.36,11182.97,93.77,91.03,3120.33,3185.82,1.56,1.24,1.36,86491.88,80937.63,108212.67,14688.05,1.16,4.09,76.28,334.4
46.76612,8/5/19 9:33,0,0,0,0,0,1.01,0,0.98,0,0.75,0,0,0,0,0,125.29,0,166.56,0,18.73,0,0,0,0,0,0,10,11085.08,11213.2,93.79,90.83,3122.13,3187.62,1.55,1.24,1.36,86581.06,81019.08,108315.04,14710.46,1.16,4.17,77.8,334.4
46.78279,8/5/19 9:33,0,0,0,0,0,1,0,1.02,0,0.75,0,0,0,0,0,125.35,0,166.75,0,18.87,0,0,0,0,0,0,10,11080.34,11206.19,93.04,90.67,3123.74,3189.01,1.55,1.25,1.37,86670.28,81100.49,108416.64,14731.18,1.16,4.26,79.31,334.4
46.79946,8/5/19 9:33,0,0,0,0,0,1,0,1.02,0,0.76,0,0,0,0,0,125.41,0,166.75,0,18.88,0,0,0,0,0,0,10,11103.1,11231.4,92.86,90.66,3125.14,3190.37,1.54,1.26,1.37,86759.47,81181.97,108517.59,14744.2,1.16,4.34,80.82,334.4
46.81612,8/5/19 9:33,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,125.47,0,166.81,0,18.92,0,0,0,0,0,0,10,11096.22,11223.38,92.91,90.84,3126.8,3192.17,1.53,1.26,1.37,86848.49,81263.7,108617.84,14753.17,1.16,4.42,82.33,334.4
46.83279,8/5/19 9:33,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,125.53,0,166.81,0,18.92,0,0,0,0,0,0,10,11082.27,11199.83,92.81,90.9,3128.24,3193.55,1.54,1.26,1.37,86937.41,81345.49,108717.64,14748.69,1.17,4.5,83.85,334.4
46.84946,8/5/19 9:33,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,125.6,0,166.94,0,19.01,0,0,0,0,0,0,10,11068.05,11172.86,91.72,90.87,3129.75,3194.92,1.57,1.28,1.39,87026.45,81427.3,108817.45,14733.99,1.19,4.58,85.36,334.4
46.86612,8/5/19 9:33,0,0,0,0,0,1,0,1.01,0,0.75,0,0,0,0,0,125.66,0,166.94,0,19.02,0,0,0,0,0,0,10,11045.47,11162.8,89.39,90.77,3131.53,3196.73,1.64,1.31,1.42,87115.52,81509.3,108918.15,14718.89,1.2,4.66,86.87,334.4
46.88279,8/5/19 9:33,0,0,0,0,0,1.01,0,1,0,0.75,0,0,0,0,0,125.72,0,167.06,0,19.11,0,0,0,0,0,0,10,11043.33,11161.7,89.36,90.72,3132.8,3198.1,1.66,1.31,1.42,87204.52,81591.37,109020.48,14706.04,1.21,4.75,88.39,334.4
46.89946,8/5/19 9:33,0,0,0,0,0,1,0,1,0,0.75,0,0,0,0,0,125.79,0,167.07,0,19.11,0,0,0,0,0,0,10,11042.81,11154.22,87.75,90.71,3134.11,3199.46,1.72,1.33,1.45,87293.49,81673.2,109124.57,14701.39,1.23,4.83,89.9,334.4
