Job Time (min),Dirty Rate (bpm),Pressure (psi),Slurry Total (bbls),Proppant Conc (ppg),Total Proppant (lbs),Friction Reducer (gpt)
57.015969999999996,90.64,11085.62,4117.23,1.53,146052.84,2.0
57.032630000000005,90.64,11082.87,4118.6,1.53,146155.67,2.0
57.0493,90.69,11090.53,4119.96,1.53,146258.56,1.99
57.06596999999999,90.74,11094.78,4121.75,1.54,146361.5,1.98
57.08263,90.67,11103.03,4123.13,1.53,146464.23,1.99
57.0993,90.61,11096.62,4124.48,1.54,146566.89,1.99
57.11597,90.61,11085.7,4126.27,1.53,146669.52,2.01
57.132630000000006,90.64,11085.9,4127.65,1.54,146772.11,2.01
57.1493,90.69,11090.23,4129.0,1.53,146874.7,2.01
57.165969999999994,90.76,11082.02,4130.8,1.53,146977.05,2.01
57.18263,90.79,11082.82,4132.18,1.53,147079.39,2.0
57.1993,90.82,11091.41,4133.53,1.54,147181.97,2.0
57.21597,90.69,11092.27,4135.32,1.54,147284.67,1.99
57.23263000000001,90.69,11095.14,4136.7,1.54,147387.31,1.99
57.2493,90.64,11103.34,4138.06,1.54,147489.88,1.99
57.26596,90.51,11120.43,4139.84,1.54,147592.44,1.99
57.282630000000005,90.58,11102.63,4141.22,1.54,147694.88,2.0
57.2993,90.63,11105.1,4142.57,1.54,147797.48,2.0
57.31596,90.64,11111.37,4144.36,1.54,147900.06,2.01
57.33263,90.64,11102.7,4145.74,1.54,148002.47,2.01
57.3493,90.71,11107.34,4147.1,1.54,148105.0,2.0
57.36596,90.94,11088.71,4148.89,1.54,148207.56,2.0
57.382630000000006,90.92,11089.34,4150.27,1.54,148310.06,1.99
57.3993,90.8,11076.85,4151.63,1.54,148412.47,1.99
57.41596,90.67,11080.8,4153.42,1.55,148515.03,2.0
57.43263,90.74,11077.58,4154.8,1.55,148617.72,2.0
57.4493,90.64,11075.02,4156.15,1.55,148720.56,2.0
57.465959999999995,90.54,11090.66,4157.94,1.54,148823.41,2.0
57.48263000000001,90.56,11109.89,4159.31,1.54,148925.98,2.02
57.49929,90.51,11118.21,4160.67,1.54,149028.66,2.02
57.51596,90.56,11116.71,4162.46,1.54,149131.38,1.99
57.532630000000005,90.63,11118.35,4163.83,1.54,149234.09,1.99
57.54929,90.69,11119.92,4165.19,1.53,149336.72,1.99
57.56596,90.64,11103.05,4166.98,1.53,149439.38,1.99
57.58263,90.64,11109.39,4168.35,1.53,149542.05,2.0
57.59929,90.66,11091.26,4169.71,1.54,149644.7,2.0
57.61596,90.54,11078.04,4171.5,1.54,149747.42,2.02
57.632630000000006,90.56,11071.18,4172.87,1.53,149850.02,2.02
57.64929,90.61,11053.85,4174.23,1.53,149952.36,2.0
57.66596,90.64,11064.5,4176.02,1.54,150054.94,2.0
57.68261999999999,90.79,11061.76,4177.39,1.53,150157.45,1.99
57.699290000000005,90.89,11068.81,4178.75,1.54,150260.05,1.99
57.715959999999995,90.75,11107.99,4180.54,1.53,150362.73,1.98
57.73262,90.69,11095.71,4181.92,1.54,150465.56,1.98
57.74929,90.76,11116.67,4183.28,1.54,150568.67,2.0
57.76596,90.77,11126.06,4185.08,1.53,150671.55,2.0
57.782619999999994,90.74,11126.26,4186.45,1.53,150774.33,2.01
57.79929,90.69,11131.64,4187.81,1.53,150877.22,2.01
57.81596,90.69,11118.87,4189.6,1.53,150980.03,2.0
57.83262,90.64,11094.98,4190.98,1.53,151082.69,2.01
57.84929,90.64,11088.88,4192.33,1.53,151185.17,2.0
57.86596,90.64,11100.81,4194.12,1.53,151287.94,2.0
57.882619999999996,90.64,11093.06,4195.49,1.53,151390.83,1.99
57.89929,90.74,11097.4,4196.85,1.53,151493.64,1.99
57.91595,90.89,11103.21,4198.65,1.53,151596.31,2.0
57.93261999999999,90.87,11090.99,4200.03,1.53,151699.06,2.0
57.949290000000005,90.8,11110.51,4201.38,1.53,151801.94,2.0
57.96595,90.74,11102.13,4203.17,1.53,151904.75,2.0
57.98262,90.67,11112.93,4204.55,1.53,152007.5,1.99
57.99929,90.66,11114.32,4205.91,1.53,152110.34,1.99
58.01595,90.76,11119.96,4207.7,1.53,152212.92,1.99
58.032619999999994,90.82,11099.68,4209.08,1.53,152315.39,1.99
58.04929,90.77,11087.88,4210.44,1.53,152418.11,2.0
58.06595,90.64,11095.11,4212.22,1.53,152520.98,2.0
58.08262,90.69,11089.67,4213.6,1.53,152623.69,2.01
58.09929,90.69,11109.29,4214.96,1.53,152726.3,2.01
58.11595,90.69,11106.46,4216.75,1.53,152828.83,2.01
58.132619999999996,90.74,11102.72,4218.12,1.53,152931.25,2.01
58.149280000000005,90.67,11109.12,4219.48,1.53,153033.89,2.01
58.16595,90.64,11112.88,4221.27,1.53,153136.77,2.01
58.18261999999999,90.74,11103.18,4222.65,1.53,153239.27,1.99
58.19928,90.77,11096.44,4224.01,1.53,153341.73,1.99
58.21595,90.84,11091.99,4225.8,1.53,153444.59,1.99
58.23262,90.72,11088.96,4227.18,1.53,153547.42,1.99
58.249280000000006,90.64,11073.61,4228.54,1.53,153650.06,2.0
58.26595,90.71,11072.57,4230.33,1.53,153752.5,2.0
58.282619999999994,90.76,11065.43,4231.7,1.53,153855.03,2.0
58.29928,90.74,11067.41,4233.06,1.53,153957.47,2.0
58.31595,90.82,11077.28,4234.85,1.53,154059.81,1.99
58.332609999999995,90.84,11070.4,4236.23,1.53,154162.33,1.99
58.34928000000001,90.72,11086.65,4237.59,1.53,154264.92,2.0
58.36595,90.71,11104.05,4239.38,1.53,154367.53,2.0
58.38261,90.67,11108.8,4240.76,1.53,154470.11,2.0
58.399280000000005,90.71,11116.39,4242.11,1.53,154573.0,2.0
58.41595,90.79,11111.64,4243.91,1.53,154675.84,2.01
58.43261,90.69,11110.5,4245.28,1.53,154778.66,2.01
58.44928,90.71,11091.44,4246.64,1.54,154881.64,2.01
58.46595,90.74,11105.21,4248.43,1.54,154984.86,2.01
58.48261,90.69,11106.19,4249.81,1.53,155087.67,2.0
58.499280000000006,90.49,11094.48,4251.16,1.53,155190.06,2.0
58.51595,90.46,11098.74,4252.95,1.52,155292.28,1.99
58.53261,90.48,11084.47,4254.32,1.55,155394.7,1.98
58.54928,90.48,11085.55,4255.67,1.6,155500.13,2.01
58.565940000000005,90.51,11098.71,4257.46,1.63,155608.73,2.01
58.582609999999995,90.58,11087.58,4258.84,1.66,155718.89,2.01
58.59928000000001,90.56,11096.67,4260.19,1.67,155830.08,2.01
58.61594,90.53,11103.24,4261.98,1.68,155941.97,2.02
58.63261,90.61,11112.16,4263.35,1.69,156054.59,2.02
58.649280000000005,90.71,11132.54,4264.71,1.7,156167.97,2.0
58.66594,90.74,11138.66,4266.5,1.7,156281.77,2.0
58.68261,90.64,11115.29,4267.88,1.72,156396.0,2.0
58.69928,90.51,11107.61,4269.23,1.72,156510.84,2.0
58.71594,90.63,11110.6,4271.02,1.72,156625.84,2.0
58.73261,90.79,11106.72,4272.4,1.72,156740.77,1.99
58.749280000000006,90.82,11099.43,4273.76,1.73,156855.97,2.0
58.76594,90.57,11090.42,4275.55,1.73,156971.53,2.0
58.78261,90.73,11085.6,4276.92,1.73,157087.22,2.0
58.79926999999999,90.92,11100.86,4278.28,1.74,157202.97,2.0
58.815940000000005,91.07,11108.62,4280.08,1.74,157319.09,1.99
58.832609999999995,91.0,11111.76,4281.46,1.74,157435.27,1.99
58.84927,90.78,11111.74,4282.82,1.74,157551.34,2.0
58.86594,90.64,11110.13,4284.61,1.74,157667.36,2.0
58.88261,90.64,11094.35,4285.98,1.74,157783.19,2.01
58.899269999999994,90.64,11099.83,4287.34,1.75,157899.3,2.01
58.91594,90.64,11081.28,4289.13,1.76,158015.98,2.01
58.93261,90.71,11097.22,4290.51,1.75,158132.27,2.01
58.94927,90.79,11091.09,4291.87,1.75,158248.16,2.01
58.96594,90.59,11083.42,4293.65,1.75,158363.97,2.01
58.9826,90.53,11074.49,4295.03,1.75,158479.97,2.0
58.999269999999996,90.66,11087.18,4296.39,1.75,158595.94,2.0
59.01594,90.66,11086.02,4298.17,1.75,158711.95,2.01
59.0326,90.54,11107.94,4299.55,1.75,158827.84,2.01
59.04926999999999,90.51,11105.73,4300.91,1.75,158943.81,2.0
59.065940000000005,90.53,11121.71,4302.69,1.75,159059.98,2.0
59.0826,90.68,11134.62,4304.07,1.76,159176.27,2.0
59.09927,90.71,11118.86,4305.43,1.75,159292.59,2.0
59.11594,90.64,11119.33,4307.21,1.75,159408.73,2.0
59.1326,90.59,11133.2,4308.59,1.75,159524.88,2.0
59.149269999999994,90.44,11109.3,4309.94,1.75,159640.97,2.01
59.16594,90.45,11102.26,4311.73,1.75,159757.0,2.01
59.1826,90.45,11089.82,4313.1,1.75,159873.02,2.01
59.19927,90.48,11089.38,4314.45,1.74,159988.78,2.01
59.21593000000001,90.65,11080.84,4316.24,1.74,160104.59,2.01
59.2326,90.64,11097.68,4317.62,1.75,160220.56,2.01
59.249269999999996,90.64,11105.16,4318.98,1.75,160336.53,2.0
59.265930000000004,90.64,11119.14,4320.76,1.75,160452.38,2.0
59.2826,90.69,11111.98,4322.14,1.75,160568.19,1.99
59.29926999999999,90.66,11124.5,4323.5,1.74,160683.95,1.99
59.31593,90.64,11137.4,4325.29,1.74,160799.48,1.99
59.3326,90.64,11160.14,4326.66,1.74,160914.97,1.99
59.34927,90.64,11157.75,4328.02,1.74,161030.25,1.99
59.365930000000006,90.59,11151.94,4329.81,1.74,161145.63,1.99
59.3826,90.44,11141.82,4331.18,1.75,161261.36,2.01
59.399269999999994,90.4,11124.42,4332.53,1.75,161377.38,2.01
59.41593,90.58,11093.98,4334.32,1.75,161493.22,2.0
59.4326,90.63,11078.42,4335.7,1.74,161608.77,2.0
59.449259999999995,90.69,11076.55,4337.06,1.74,161724.36,2.01
59.46593000000001,90.69,11094.07,4338.84,1.75,161840.17,2.01
59.4826,90.66,11101.13,4340.22,1.75,161956.22,2.0
59.49926,90.74,11098.93,4341.58,1.75,162072.28,2.0
59.515930000000004,90.72,11106.68,4343.37,1.75,162188.23,2.01
59.5326,90.81,11118.86,4344.75,1.75,162304.28,2.01
59.54926,90.79,11119.41,4346.11,1.75,162420.55,2.0
59.56593,90.64,11103.33,4347.9,1.75,162536.81,2.0
59.5826,90.69,11118.19,4349.27,1.75,162653.03,2.0
59.59926,90.74,11115.29,4350.63,1.75,162769.0,2.0
59.615930000000006,90.57,11107.09,4352.42,1.76,162885.48,2.0
59.6326,90.63,11102.33,4353.8,1.76,163002.19,2.0
59.64926,90.84,11115.46,4355.16,1.75,163118.3,2.0
59.66593,90.8,11110.44,4356.95,1.75,163234.13,2.0
59.682590000000005,90.82,11115.36,4358.33,1.75,163350.02,1.99
59.699259999999995,90.84,11107.15,4359.69,1.75,163466.17,1.99
59.71593000000001,90.77,11098.34,4361.48,1.75,163582.38,2.0
59.73259,90.79,11115.24,4362.86,1.75,163698.5,2.0
59.74926,90.67,11125.42,4364.21,1.75,163814.55,2.0
59.765930000000004,90.59,11114.05,4366.0,1.75,163930.48,2.0
59.78259,90.53,11120.01,4367.38,1.75,164046.52,2.01
59.79926,90.61,11095.95,4368.73,1.75,164162.53,2.01
59.81593,90.91,11090.28,4370.53,1.75,164278.52,2.0
59.83259,91.12,11095.13,4371.91,1.74,164394.39,2.0
59.84926,91.11,11090.99,4373.27,1.75,164510.41,1.99
59.865919999999996,90.76,11080.4,4375.06,1.76,164627.0,1.99
59.88259,90.64,11093.83,4376.44,1.76,164743.67,2.0
59.89926,90.64,11100.03,4377.8,1.75,164860.02,2.0
59.91591999999999,90.74,11111.0,4379.59,1.75,164976.14,1.99
59.932590000000005,90.69,11120.45,4380.96,1.75,165092.55,1.99
59.949259999999995,90.61,11138.16,4382.32,1.75,165208.95,2.01
59.96592,90.61,11147.95,4384.11,1.75,165325.16,2.01
59.98259,90.66,11155.81,4385.48,1.75,165441.09,2.01
59.99926,90.76,11160.71,4386.84,1.75,165557.25,2.01
60.015919999999994,90.87,11163.79,4388.63,1.75,165673.75,2.0
60.03259,90.77,11156.63,4390.01,1.75,165790.09,2.0
60.04926,90.74,11152.01,4391.37,1.74,165906.13,2.0
60.06592,90.96,11137.55,4393.17,1.74,166021.95,2.0
60.08259,91.07,11114.0,4394.55,1.75,166138.17,2.0
60.09925,90.98,11108.8,4395.91,1.75,166254.63,2.0
60.115919999999996,90.78,11106.98,4397.7,1.75,166371.03,2.0
60.13259,90.79,11099.79,4399.08,1.74,166487.31,2.0
60.14925,90.87,11129.84,4400.44,1.74,166603.5,2.0
60.16591999999999,90.77,11128.29,4402.23,1.74,166719.84,2.0
60.182590000000005,90.54,11113.85,4403.61,1.74,166836.36,2.02
60.19925,90.48,11127.55,4404.96,1.74,166952.58,2.02
60.21592,90.38,11127.9,4406.74,1.74,167068.56,2.01
60.23259,90.48,11140.01,4408.12,1.74,167184.59,2.01
60.24925,90.68,11135.69,4409.48,1.74,167300.73,2.0
60.265919999999994,90.74,11119.34,4411.27,1.73,167416.56,2.0
60.28259,90.64,11123.93,4412.64,1.73,167532.25,2.0
60.29925,90.71,11115.77,4414.0,1.73,167648.0,2.0
60.31592,90.81,11136.36,4415.79,1.74,167764.2,2.0
60.33258000000001,90.65,11140.41,4417.17,1.74,167880.39,2.0
60.34925,90.61,11138.58,4418.53,1.73,167996.3,2.01
60.365919999999996,90.54,11137.94,4420.31,1.74,168112.19,2.01
60.382580000000004,90.43,11121.17,4421.69,1.74,168228.3,2.01
60.39925,90.53,11136.32,4423.04,1.74,168344.61,2.01
60.41591999999999,90.56,11156.08,4424.83,1.74,168460.77,2.0
60.43258,90.58,11150.5,4426.2,1.73,168576.69,2.0
60.44925,90.53,11166.47,4427.56,1.74,168692.5,1.99
60.46592,90.53,11172.54,4429.34,1.74,168808.39,1.99
60.482580000000006,90.53,11153.28,4430.72,1.74,168924.55,2.0
60.49925,90.66,11121.81,4432.08,1.74,169040.7,2.0
60.51591,90.71,11136.53,4433.87,1.74,169156.67,2.0
60.53258,90.64,11117.85,4435.24,1.74,169272.44,2.0
60.54925,90.64,11128.14,4436.6,1.74,169388.44,2.0
60.565909999999995,90.76,11128.44,4438.39,1.74,169504.64,2.0
60.58258000000001,90.64,11143.85,4439.77,1.74,169620.67,2.0
60.59925,90.51,11166.27,4441.12,1.74,169736.66,2.0
60.61591,90.58,11173.03,4442.91,1.74,169852.5,2.01
60.632580000000004,90.71,11165.22,4444.29,1.75,169968.55,2.01
60.64925,90.76,11180.85,4445.65,1.75,170084.8,1.98
60.66591,90.84,11171.05,4447.44,1.75,170200.95,1.98
60.68258,90.75,11180.91,4448.82,1.74,170316.94,1.99
60.69925,90.62,11158.1,4450.17,1.75,170432.95,1.99
60.71591,90.71,11148.0,4451.96,1.75,170549.17,2.0
60.732580000000006,90.79,11125.33,4453.34,1.75,170665.42,2.0
60.74924,90.79,11129.43,4454.7,1.75,170781.56,1.99
60.76591,90.72,11115.23,4456.49,1.75,170897.56,1.98
60.78258,90.76,11100.24,4457.87,1.75,171013.97,2.0
60.799240000000005,90.72,11108.9,4459.23,1.75,171130.36,2.0
60.815909999999995,90.64,11112.39,4461.01,1.75,171246.48,2.0
60.83258000000001,90.64,11121.36,4462.39,1.76,171362.7,2.0
60.84924,90.59,11131.18,4463.75,1.76,171479.05,2.0
60.86591,90.76,11145.22,4465.54,1.76,171595.23,2.0
60.882580000000004,90.84,11167.72,4466.92,1.76,171711.19,2.0
60.89924,90.67,11152.43,4468.27,1.76,171827.22,2.0
60.91591,90.51,11175.93,4470.06,1.75,171943.19,2.02
60.93258,90.51,11170.27,4471.43,1.76,172058.98,2.02
60.94924,90.53,11164.13,4472.79,1.76,172175.09,2.01
60.96591,90.68,11166.47,4474.58,1.76,172291.33,2.01
60.982569999999996,90.66,11141.47,4475.95,1.76,172407.44,1.99
60.99924,90.51,11146.48,4477.31,1.76,172523.33,1.99
61.01591,90.61,11148.05,4479.1,1.76,172639.48,2.0
61.03256999999999,90.66,11111.52,4480.48,1.76,172755.63,2.0
61.049240000000005,90.69,11124.53,4481.83,1.75,172871.59,1.99
61.065909999999995,90.69,11133.81,4483.62,1.75,172987.45,2.0
61.08257,90.69,11145.17,4485.0,1.75,173103.09,2.0
61.09924,90.79,11145.63,4486.36,1.76,173219.0,2.0
61.11591,90.79,11145.61,4488.15,1.75,173335.06,2.0
61.132569999999994,90.87,11157.7,4489.53,1.75,173451.19,2.01
61.14924,90.87,11161.55,4490.89,1.75,173567.31,2.01
61.1659,90.8,11152.04,4492.68,1.75,173683.44,2.01
61.18257,90.77,11121.86,4494.06,1.76,173799.53,2.01
61.19924,90.77,11144.02,4495.42,1.76,173916.06,2.01
61.2159,90.72,11159.82,4497.21,1.75,174032.52,1.99
61.232569999999996,90.76,11153.43,4498.59,1.75,174148.53,1.99
61.24924,90.74,11163.07,4499.95,1.76,174264.98,2.01
61.2659,90.72,11173.03,4501.74,1.76,174381.61,2.01
61.28256999999999,90.69,11171.34,4503.11,1.75,174498.02,2.0
61.299240000000005,90.69,11171.65,4504.47,1.74,174614.23,2.0
61.3159,90.81,11180.44,4506.26,1.75,174730.28,2.0
61.33257,90.79,11177.07,4507.64,1.75,174846.56,2.0
61.34924,90.77,11164.82,4509.0,1.75,174962.89,2.0
61.3659,90.69,11153.94,4510.79,1.75,175079.23,2.0
61.382569999999994,90.56,11155.26,4512.17,1.74,175195.23,2.0
61.39923,90.46,11129.93,4513.52,1.74,175311.08,2.0
61.4159,90.5,11134.71,4515.3,1.74,175427.06,2.0
61.43257,90.51,11119.9,4516.68,1.74,175543.31,2.0
61.44923000000001,90.58,11132.62,4518.03,1.74,175659.31,2.01
61.4659,90.63,11118.01,4519.82,1.73,175775.08,2.01
61.482569999999996,90.66,11112.84,4521.2,1.74,175890.95,1.99
61.499230000000004,90.76,11129.73,4522.56,1.74,176007.03,1.99
61.5159,90.89,11148.74,4524.35,1.74,176123.23,1.99
61.53256999999999,90.85,11143.99,4525.73,1.74,176239.53,1.99
61.54923,90.77,11152.91,4527.09,1.73,176355.78,2.01
61.5659,90.69,11149.36,4528.88,1.73,176472.02,2.01
61.58257,90.61,11161.08,4530.26,1.74,176588.28,2.0
61.599230000000006,90.66,11153.02,4531.61,1.73,176704.48,2.0
61.6159,90.74,11166.72,4533.41,1.73,176820.45,2.0
61.63256,90.72,11159.57,4534.78,1.73,176936.25,2.0
61.64923,90.76,11154.75,4536.14,1.73,177052.16,1.99
61.6659,90.72,11125.01,4537.93,1.74,177168.47,1.99
61.682559999999995,90.64,11123.76,4539.31,1.73,177284.69,2.01
61.69923000000001,90.64,11112.87,4540.66,1.73,177400.83,2.01
61.7159,90.69,11122.34,4542.45,1.74,177517.23,2.01
61.73256,90.71,11129.78,4543.83,1.74,177633.61,2.01
61.749230000000004,90.71,11144.48,4545.19,1.73,177749.81,2.01
61.7659,90.76,11147.48,4546.98,1.73,177865.88,2.01
61.78256,90.77,11184.27,4548.36,1.74,177982.02,2.01
61.79923,90.77,11171.29,4549.72,1.74,178098.25,2.01
61.8159,90.74,11170.19,4551.51,1.74,178214.59,1.99
61.83256,90.69,11161.43,4552.89,1.74,178330.73,1.99
61.849230000000006,90.84,11153.62,4554.25,1.74,178446.64,1.99
61.86589,90.87,11143.08,4556.04,1.74,178562.58,1.99
61.88256,90.77,11144.82,4557.42,1.75,178678.98,2.0
61.89923,90.54,11123.92,4558.77,1.75,178795.55,2.0
61.915890000000005,90.38,11142.35,4560.56,1.75,178911.84,2.01
61.932559999999995,90.4,11149.92,4561.93,1.74,179027.7,2.01
61.94923000000001,90.53,11157.75,4563.28,1.74,179143.61,2.0
61.96589,90.58,11172.64,4565.07,1.74,179259.56,2.0
61.98256,90.56,11183.09,4566.45,1.74,179375.77,2.0
61.999230000000004,90.53,11199.09,4567.8,1.74,179491.72,2.0
62.01589,90.48,11194.38,4569.59,1.74,179607.45,2.02
62.03256,90.63,11190.26,4570.96,1.74,179723.25,2.02
62.04922,90.64,11191.02,4572.32,1.74,179839.14,2.02
62.06589,90.66,11168.47,4574.11,1.75,179955.14,2.02
62.08256,90.84,11153.32,4575.49,1.74,180071.17,2.0
62.099219999999995,90.94,11133.86,4576.85,1.75,180187.19,2.0
62.11589,90.85,11130.48,4578.64,1.75,180303.27,2.0
62.13256,90.75,11140.41,4580.02,1.76,180419.7,2.0
62.14921999999999,90.74,11142.05,4581.38,1.76,180536.2,2.0
62.165890000000005,90.57,11163.42,4583.16,1.75,180652.31,2.0
62.182559999999995,90.56,11173.88,4584.54,1.76,180768.19,2.0
62.19922,90.63,11189.85,4585.9,1.76,180884.38,2.0
62.21589,90.64,11192.15,4587.68,1.76,181000.52,2.0
62.23256,90.69,11196.8,4589.06,1.76,181116.77,2.0
62.249219999999994,90.74,11188.13,4590.42,1.76,181232.61,2.0
62.26589,90.62,11172.01,4592.21,1.76,181348.5,2.0
62.28255,90.54,11159.91,4593.58,1.76,181464.69,2.0
62.29922,90.51,11142.55,4594.94,1.76,181580.89,2.0
62.31589,90.56,11131.57,4596.72,1.76,181696.94,2.0
62.33255,90.68,11134.78,4598.1,1.75,181812.64,2.0
62.349219999999995,90.81,11116.23,4599.46,1.76,181928.56,2.01
62.36589,90.74,11127.47,4601.25,1.76,182044.69,2.01
62.38255,90.52,11145.36,4602.63,1.76,182160.94,2.01
62.39921999999999,90.48,11165.51,4603.98,1.76,182277.11,2.01
62.415890000000005,90.65,11169.59,4605.77,1.76,182393.02,2.01
62.43255,90.76,11171.26,4607.15,1.76,182509.09,2.01
62.44922,90.74,11157.92,4608.51,1.76,182625.3,1.97
62.46589,90.64,11166.17,4610.29,1.76,182741.44,1.97
62.48255,90.74,11162.03,4611.67,1.75,182857.36,1.98
62.499219999999994,90.89,11159.25,4613.03,1.76,182973.36,1.98
62.51588,90.92,11149.38,4614.82,1.76,183089.55,2.0
62.53255,90.9,11154.22,4616.21,1.76,183205.84,2.0
62.54922,90.8,11149.28,4617.57,1.75,183322.06,2.02
62.56588000000001,90.64,11148.24,4619.35,1.75,183438.16,2.02
62.58255,90.71,11139.96,4620.73,1.76,183554.28,2.01
62.599219999999995,90.76,11143.45,4622.09,1.76,183670.66,2.01
62.615880000000004,90.67,11138.32,4623.88,1.75,183786.92,2.0
62.63255,90.64,11151.69,4625.26,1.75,183902.81,2.0
62.64921999999999,90.64,11156.65,4626.61,1.75,184018.98,2.01
62.66588,90.64,11164.5,4628.4,1.75,184135.25,2.01
62.68255,90.76,11169.2,4629.78,1.75,184251.3,2.01
62.69921,90.89,11170.01,4631.14,1.75,184367.28,2.01
62.715880000000006,90.87,11171.79,4632.93,1.74,184483.3,2.01
62.73255,90.72,11172.01,4634.31,1.75,184599.34,2.01
62.74921,90.67,11166.71,4635.67,1.74,184715.59,2.0
62.76588,90.74,11150.7,4637.46,1.74,184831.78,2.0
62.78255,90.72,11137.65,4638.84,1.74,184947.91,1.99
62.799209999999995,90.84,11138.38,4640.2,1.74,185063.8,1.99
62.81588000000001,90.8,11138.01,4641.99,1.74,185179.73,2.0
62.83255,90.67,11163.48,4643.36,1.74,185296.25,2.0
62.84921,90.54,11171.38,4644.72,1.74,185412.73,2.01
62.865880000000004,90.58,11177.11,4646.5,1.73,185528.91,2.01
62.88255,90.54,11187.89,4647.88,1.73,185644.78,2.13
62.89921,90.51,11184.58,4649.23,1.73,185760.78,2.1399999999999997
62.91588,90.68,11187.98,4651.02,1.74,185876.88,2.17
62.93254,90.84,11185.43,4652.4,1.73,185992.97,2.17
62.94921,90.67,11167.77,4653.76,1.73,186108.69,2.23
62.965880000000006,90.51,11160.56,4655.54,1.73,186224.48,2.24
62.98254,90.56,11141.26,4656.92,1.74,186340.45,2.29
62.99921,90.61,11138.54,4658.28,1.74,186456.67,2.29
63.01588,90.76,11140.59,4660.06,1.74,186572.81,2.34
63.032540000000004,90.79,11140.95,4661.44,1.73,186688.56,2.35
63.049209999999995,90.79,11147.91,4662.8,1.74,186804.41,2.3600000000000003
63.06588000000001,90.74,11161.98,4664.59,1.74,186920.5,2.3600000000000003
63.08254,90.57,11162.71,4665.97,1.75,187036.75,2.4
63.09921,90.51,11189.05,4667.32,1.74,187153.06,2.41
63.115880000000004,90.51,11191.55,4669.11,1.75,187269.42,2.37
63.132540000000006,90.56,11180.8,4670.49,1.75,187385.83,2.37
63.14921,90.63,11171.29,4671.84,1.75,187502.08,2.33
63.16587,90.54,11167.69,4673.63,1.75,187618.2,2.33
63.18254,90.46,11154.97,4675.0,1.74,187734.2,2.33
63.19921,90.53,11165.53,4676.36,1.74,187850.03,2.33
63.215869999999995,90.58,11163.76,4678.14,1.75,187965.98,2.34
63.23254,90.56,11171.67,4679.52,1.75,188082.05,2.34
